State abbreviation,Grade,Subject,Parent Standard ID,Standard ID,Level,Standard Order,Standard Number,Standard Category,Standard Text,Adopted Year,Corresponding CA CCSS for ELA/Literacy
CA,10,English Language Learners,1124aaf3-8e68-46d2-804f-f7d1d4be4ac6,2476975c-26ec-4b0e-ac8d-ee26ab625208,4,'13303524003003003000,I.C.11.B.,Mode of Communication,Bridging,2012,
CA,10,English Language Learners,2476975c-26ec-4b0e-ac8d-ee26ab625208,bb70fc25-fe3e-4d8d-9836-02c76492964d,5,'13303524003003003001,I.C.11.B.a.,Mode of Communication,"Justify opinions or persuade others by making connections and distinctions between ideas and texts and articulating sufficient, detailed, and relevant textual evidence or background knowledge, using appropriate register.",2012,"W.9–10.1, W.9–10.8, W.9–10.9, WHST.9–10.1, WHST.9–10.8, WHST.9–10.9, L.9–10.1, L.9–10.2, L.9–10.3, L.9–10.6"
CA,10,English Language Learners,2476975c-26ec-4b0e-ac8d-ee26ab625208,a51fef0c-6f03-4508-a1bb-3db436ca17e4,5,'13303524003003003002,I.C.11.B.b.,Mode of Communication,"Express attitude and opinions or temper statements with nuanced modal expressions (e.g., possibly/ potentially/ certainly/absolutely, should/might).",2012,"W.9–10.1, W.9–10.8, W.9–10.9, WHST.9–10.1, WHST.9–10.8, WHST.9–10.9, L.9–10.1, L.9–10.2, L.9–10.3, L.9–10.6"
CA,10,English Language Learners,1c82f53f-f706-4b8c-befb-96a850fb3320,7257069b-c1d5-473a-8442-b83c0357bd9e,3,'13303524003004000000,I.C.12.,Mode of Communication,Selecting and applying varied and precise vocabulary and other language resources to effectively convey ideas,2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,7257069b-c1d5-473a-8442-b83c0357bd9e,7fa56401-23f1-4e47-80fe-8944ae60247b,4,'13303524003004001000,I.C.12.EM.,Mode of Communication,Emerging,2012,
CA,10,English Language Learners,7fa56401-23f1-4e47-80fe-8944ae60247b,49b292a5-24d5-4940-85fc-5512c422f863,5,'13303524003004001001,I.C.12.EM.a.,Mode of Communication,"Use familiar general academic (e.g., temperature, document) and domain_specific (e.g., characterization, photosynthesis, society, quadratic functions) words to create clear spoken and written texts.",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,7fa56401-23f1-4e47-80fe-8944ae60247b,594ffacc-726d-44aa-a48d-2a680a0ceb1d,5,'13303524003004001002,I.C.12.EM.b.,Mode of Communication,"Use knowledge of morphology to appropriately select basic affixes (e.g., The skull protects the brain.).",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,7257069b-c1d5-473a-8442-b83c0357bd9e,17ba3c54-65e9-4534-91b3-c790b27964cd,4,'13303524003004002000,I.C.12.EX.,Mode of Communication,Expanding,2012,
CA,10,English Language Learners,17ba3c54-65e9-4534-91b3-c790b27964cd,0d50d468-cbd9-48a7-8b67-a10cbebbf4e3,5,'13303524003004002001,I.C.12.EX.a.,Mode of Communication,"Use an increasing variety of grade_appropriate general academic (e.g., dominate, environment) and domain_specific (e.g., characterization, photosynthesis, society, quadratic functions) academic words accurately and appropriately when producing increasingly complex written and spoken texts.",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,17ba3c54-65e9-4534-91b3-c790b27964cd,42776568-b5b2-4cc9-9140-588362e23e55,5,'13303524003004002002,I.C.12.EX.b.,Mode of Communication,"Use knowledge of morphology to appropriately select affixes in a growing number of ways to manipulate language (e.g., diplomatic, Stems are branched or unbranched.).",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,7257069b-c1d5-473a-8442-b83c0357bd9e,5afd4673-ebdc-4314-ba91-2eae1553a1c1,4,'13303524003004003000,I.C.12.B.,Mode of Communication,Bridging,2012,
CA,10,English Language Learners,5afd4673-ebdc-4314-ba91-2eae1553a1c1,4ee6e7a3-8045-4fa6-982e-f581bc1445c5,5,'13303524003004003001,I.C.12.B.a.,Mode of Communication,"Use a variety of grade_appropriate general (e.g., anticipate, transaction) and domain_specific (e.g., characterization, photosynthesis, society, quadratic functions) academic words and phrases, including persuasive language, accurately and appropriately when producing complex written and spoken texts.",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,5afd4673-ebdc-4314-ba91-2eae1553a1c1,65b680eb-9fe5-49ea-904a-ae149f9322b6,5,'13303524003004003002,I.C.12.B.b.,Mode of Communication,"Use knowledge of morphology to appropriately select affixes in a variety of ways to manipulate language (e.g., changing humiliate to humiliation or incredible to incredibly).",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.4, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,0,1581b726-b246-4eec-b8d4-8538c63d6845,1,'13303525000000000000,CA.II.,Knowledge of Language,Part II: Learning About How English Works,2012,
CA,10,English Language Learners,1581b726-b246-4eec-b8d4-8538c63d6845,3d95cf59-086b-489f-b38f-5e59be474e94,2,'13303525001000000000,II.A.,Knowledge of Language,Structuring Cohesive Texts,2012,
CA,10,English Language Learners,3d95cf59-086b-489f-b38f-5e59be474e94,b47a3a58-da11-42be-813b-ab658f09b5c8,3,'13303525001001000000,II.A.1.,Knowledge of Language,Understanding text structure,2012,"RL.9–10.5, RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, SL.9–10.4"
CA,10,English Language Learners,b47a3a58-da11-42be-813b-ab658f09b5c8,b730999e-af5f-43f7-916e-e2ea573109f7,4,'13303525001001001000,II.A.1.EM.,Knowledge of Language,Emerging,2012,
CA,10,English Language Learners,b730999e-af5f-43f7-916e-e2ea573109f7,3c2d1a1d-d24e-4907-bdc7-3a4e485920bd,5,'13303525001001001001,II.A.1.EM.a.,Knowledge of Language,"Apply analysis of the organizational structure of different text types (e.g., how arguments are organized by establishing clear relationships among claims, counterclaims, reasons, and evidence) to comprehending texts and to writing brief arguments, informative/explanatory texts and narratives.",2012,"RL.9–10.5, RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, SL.9–10.4"
CA,10,English Language Learners,b47a3a58-da11-42be-813b-ab658f09b5c8,429611f7-a4b9-41ec-8d33-8caeb70e3ea6,4,'13303525001001002000,II.A.1.EX.,Knowledge of Language,Expanding,2012,
CA,10,English Language Learners,429611f7-a4b9-41ec-8d33-8caeb70e3ea6,4073f31b-d659-4807-987d-3a6ba5f729f4,5,'13303525001001002001,II.A.1.EX.a.,Knowledge of Language,"Apply analysis of the organizational structure of different text types (e.g., how arguments are organized by establishing clear relationships among claims, counterclaims, reasons, and evidence) to comprehending texts and to writing increasingly clear and cohesive arguments, informative/ explanatory texts and narratives.",2012,"RL.9–10.5, RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, SL.9–10.4"
CA,10,English Language Learners,b47a3a58-da11-42be-813b-ab658f09b5c8,f73f1bc4-5652-4c4a-894c-9025e57b2d22,4,'13303525001001003000,II.A.1.B.,Knowledge of Language,Bridging,2012,
CA,10,English Language Learners,f73f1bc4-5652-4c4a-894c-9025e57b2d22,c13a9520-49cd-4af5-9e15-464960b4e82d,5,'13303525001001003001,II.A.1.B.a.,Knowledge of Language,"Apply analysis of the organizational structure of different text types (e.g., how arguments are organized by establishing clear relationships among claims, counterclaims, reasons, and evidence) to comprehending texts and to writing clear and cohesive arguments, informative/explanatory texts and narratives.",2012,"RL.9–10.5, RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, SL.9–10.4"
CA,10,English Language Learners,3d95cf59-086b-489f-b38f-5e59be474e94,5628449e-0371-48fc-9aba-aed8fa842f97,3,'13303525001002000000,II.A.2.,Knowledge of Language,Understanding cohesion,2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,5628449e-0371-48fc-9aba-aed8fa842f97,d594326e-5a73-45e5-9fc4-81318f1a6320,4,'13303525001002001000,II.A.2.EM.,Knowledge of Language,Emerging,2012,
CA,10,English Language Learners,d594326e-5a73-45e5-9fc4-81318f1a6320,ca3883c7-de5e-4e55-984e-2ad661ba7064,5,'13303525001002001001,II.A.2.EM.a.,Knowledge of Language,"Apply knowledge of familiar language resources for referring to make texts more cohesive (e.g., using pronouns to refer back to nouns in text) to comprehending and writing brief texts.",2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,d594326e-5a73-45e5-9fc4-81318f1a6320,c998f0b3-fa92-4133-baa1-334a6370f525,5,'13303525001002001002,II.A.2.EM.b.,Knowledge of Language,"Apply knowledge of familiar language resources for linking ideas, events, or reasons throughout a text (e.g., using connecting/transition words and phrases, such as first, second, third) to comprehending and writing brief texts.",2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,5628449e-0371-48fc-9aba-aed8fa842f97,c9ce1f66-6ac2-45d3-ac26-439f5b34e48b,4,'13303525001002002000,II.A.2.EX.,Knowledge of Language,Expanding,2012,
CA,10,English Language Learners,c9ce1f66-6ac2-45d3-ac26-439f5b34e48b,c056c9e7-13ac-4f97-aa20-63cbf6fa0182,5,'13303525001002002001,II.A.2.EX.a.,Knowledge of Language,"Apply knowledge of a growing number of language resources for referring to make texts more cohesive (e.g., using nominalizations to refer back to an action or activity described earlier) to comprehending texts and to writing increasingly cohesive texts for specific purposes and audiences.",2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,c9ce1f66-6ac2-45d3-ac26-439f5b34e48b,f701cba7-0d24-4f87-a809-844fbe766a95,5,'13303525001002002002,II.A.2.EX.b.,Knowledge of Language,"Apply knowledge of familiar language resources for linking ideas, events, or reasons throughout a text (e.g., using connecting/transition words and phrases, such as meanwhile, however, on the other hand) to comprehending texts and to writing increasingly cohesive texts for specific purposes and audiences.",2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,5628449e-0371-48fc-9aba-aed8fa842f97,f25f8c1b-9387-4dfc-b9d1-39dd4281150c,4,'13303525001002003000,II.A.2.B.,Knowledge of Language,Bridging,2012,
CA,10,English Language Learners,f25f8c1b-9387-4dfc-b9d1-39dd4281150c,0402bda5-000d-4b36-9ed4-2616e8aa5176,5,'13303525001002003001,II.A.2.B.a.,Knowledge of Language,"Apply knowledge of a variety of language resources for referring to make texts more cohesive (e.g., using nominalization, paraphrasing, or summaries to reference or recap an idea or explanation provided earlier) to comprehending grade_level texts and to writing clear and cohesive grade_level texts for specific purposes and audiences.",2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,f25f8c1b-9387-4dfc-b9d1-39dd4281150c,bad48985-b233-4331-8f8b-5754230e5ff7,5,'13303525001002003002,II.A.2.B.b.,Knowledge of Language,"Apply knowledge of familiar language resources for linking ideas, events, or reasons throughout a text (e.g., using connecting/transition words and phrases, such as on the contrary, in addition, moreover) to comprehending grade_level texts and to writing cohesive texts for specific purposes and audiences.",2012,"RI.9–10.5, RH.9–10.5, RST.9–10.5, W.9–10.1, W.9–10.2, W.9–10.3, W.9–10.4, W.9–10.5, W.9–10.10, WHST.9–10.1, WHST.9–10.2, WHST.9–10.4, WHST.9–10.5, WHST.9–10.10, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,1581b726-b246-4eec-b8d4-8538c63d6845,f165ced8-beda-49ed-b9b0-7de3c6f6f7ed,2,'13303525002000000000,II.B.,Knowledge of Language,Expanding and Enriching Ideas,2012,
CA,10,English Language Learners,f165ced8-beda-49ed-b9b0-7de3c6f6f7ed,032f899d-fd0f-4173-b9e4-477bdd2e6d1d,3,'13303525002001000000,II.B.3.,Knowledge of Language,Using verbs and verb phrases,2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,032f899d-fd0f-4173-b9e4-477bdd2e6d1d,7ba392d8-b0da-4842-a7f7-e9fbf30f9b72,4,'13303525002001001000,II.B.3.EM.,Knowledge of Language,Emerging,2012,
CA,10,English Language Learners,7ba392d8-b0da-4842-a7f7-e9fbf30f9b72,2b62d293-2adb-40d5-8caa-ec10a600e200,5,'13303525002001001001,II.B.3.EM.a.,Knowledge of Language,"Use a variety of verbs in different tenses (e.g., past, present, future) and aspects (e.g., simple, progressive) appropriate for the text type and discipline to create short texts on familiar academic topics.",2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,032f899d-fd0f-4173-b9e4-477bdd2e6d1d,a1d72554-343a-4413-9a31-0e997e21cd24,4,'13303525002001002000,II.B.3.EX.,Knowledge of Language,Expanding,2012,
CA,10,English Language Learners,a1d72554-343a-4413-9a31-0e997e21cd24,c5bda524-b071-48fc-8255-aacd7883b899,5,'13303525002001002001,II.B.3.EX.a.,Knowledge of Language,"Use a variety of verbs in different tenses (e.g., past, present, future) and aspects (e.g., simple, progressive, perfect) appropriate for the text type and discipline to create a variety of texts that explain, describe, and summarize concrete and abstract thoughts and ideas.",2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,032f899d-fd0f-4173-b9e4-477bdd2e6d1d,2ffcde38-45b1-47a2-9f82-9ef8ecfd17e6,4,'13303525002001003000,II.B.3.B.,Knowledge of Language,Bridging,2012,
CA,10,English Language Learners,2ffcde38-45b1-47a2-9f82-9ef8ecfd17e6,4c4bce37-5f82-4eea-9aee-e7b7df644e73,5,'13303525002001003001,II.B.3.B.a.,Knowledge of Language,"Use a variety of verbs in different tenses (e.g., past, present, future), aspects (e.g., simple, progressive, perfect), and mood (e.g., subjunctive) appropriate for the text type and discipline to create a variety of texts that describe concrete and abstract ideas, explain procedures and sequences, summarize texts and ideas, and present and critique points of view.",2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,f165ced8-beda-49ed-b9b0-7de3c6f6f7ed,ea8a10de-0fae-4bb0-93fd-413fe3c8fdfc,3,'13303525002002000000,II.B.4.,Knowledge of Language,Using nouns and noun phrases,2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,ea8a10de-0fae-4bb0-93fd-413fe3c8fdfc,cc73e4fd-0d7e-4786-a34f-2e295f5d47c3,4,'13303525002002001000,II.B.4.EM.,Knowledge of Language,Emerging,2012,
CA,10,English Language Learners,cc73e4fd-0d7e-4786-a34f-2e295f5d47c3,1b8bfee8-c883-4fa2-91f0-8fe159fb2974,5,'13303525002002001001,II.B.4.EM.a.,Knowledge of Language,"Expand noun phrases to create increasingly detailed sentences (e.g., adding adjectives for precision) about personal and familiar academic topics.",2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,ea8a10de-0fae-4bb0-93fd-413fe3c8fdfc,7de0c963-44a6-42e7-929d-23aef09a2385,4,'13303525002002002000,II.B.4.EX.,Knowledge of Language,Expanding,2012,
CA,10,English Language Learners,7de0c963-44a6-42e7-929d-23aef09a2385,f08bde3a-28f3-431c-943a-26feaadc8106,5,'13303525002002002001,II.B.4.EX.a.,Knowledge of Language,"Expand noun phrases in a growing number of ways (e.g., adding adjectives to nouns; simple clause embedding) to create detailed sentences that accurately describe, explain, and summarize information and ideas on a variety of personal and academic topics.",2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,ea8a10de-0fae-4bb0-93fd-413fe3c8fdfc,162a6b8a-5998-4f08-9466-54f9eb983432,4,'13303525002002003000,II.B.4.B.,Knowledge of Language,Bridging,2012,
CA,10,English Language Learners,162a6b8a-5998-4f08-9466-54f9eb983432,5c2c251c-fb57-4562-b636-cf0a937c9c2b,5,'13303525002002003001,II.B.4.B.a.,Knowledge of Language,"Expand noun phrases in a variety of ways (e.g., more complex clause embedding) to create detailed sentences that accurately describe concrete and abstract ideas, explain procedures and sequences, summarize texts and ideas, and present and critique points of view on a variety of academic topics.",2012,"W.9–10.5, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,f165ced8-beda-49ed-b9b0-7de3c6f6f7ed,066e9604-558f-4adf-b812-34c2451de135,3,'13303525002003000000,II.B.5.,Knowledge of Language,Modifying to add details,2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
CA,10,English Language Learners,066e9604-558f-4adf-b812-34c2451de135,90251bdc-fdb1-4b26-879d-56d4c4e77870,4,'13303525002003001000,II.B.5.EM.,Knowledge of Language,Emerging,2012,
CA,10,English Language Learners,90251bdc-fdb1-4b26-879d-56d4c4e77870,dcccca0d-1768-445d-ad51-2a189371a135,5,'13303525002003001001,II.B.5.EM.a.,Knowledge of Language,"Expand sentences with simple adverbials (e.g., adverbs, adverb phrases, prepositional phrases) to provide details (e.g., time, manner, place, cause) about familiar activities or processes.",2012,"W.9–10.4, W.9–10.5, WHST.9–10.4, WHST.9–10.5, SL.9–10.6, L.9–10.1, L.9–10.3, L.9–10.4, L.9–10.5, L.9–10.6"
